tweet,label
"Doç. Dr. Cihat Yaycı:

“Yunan ve Rumlar, “Yunanistan ve Kıbrıs MEB'i, Avrupa Birliği'nin MEB’idir.“ gibi hukuksuz savlarıyla, Avrupa Birliği'ni istismar ederek, Türkiye ile karşı karşıya getirmeye çalışıyor. Avrupa Birliği, Yunan ve Rumlar'ın bu oyununa gelmemelidir.“",nefret
"Yahudi deyip geçmeyin; onlarin derin ve çok güçlü inanci var!... ""Biz Musa'nin evlatlari olarak dünyanin en degerli insaniyiz""; Evet; onlar sanildigi gibi paranin kölesi degil; PARA ILE INSANLARI KÖLELESTIRIYORLAR; Asla paraya kul olmuyorlar!  Bu yüzden dünyayi yönetiyorlar!...",nefret
"Olaya bakar misiniz? Fransiz, Amerikan Liselerinden mezun devsirmeler Anadolu evlatlarina savas açmis. Kim bunlar? Yahudi tohumlari mi? Yunan kalintilari mi? Cevabi belli olmasa da bu ülkeye ve bu ülkenin degerlerine yabanci olduklari asikar.

#KabeyiSavunanFisleniyor LINK",nefret
Onlar Recep Tayyip Erdoğan Düşmanları Tepki Koymazlar Reis Gitsinde İsterse Ülke Batsın İçimizdeki Yunan Artıkları Hükümeti Yıkmak İçin Herşey Yaparlar Ama İki Mazlum Annelerin ve Babaların Yanında olmazlar Sözde Aydınlar Vatan Hainleri Bunlar. #BirKezOlsunTepkiKoyun,nefret
Araplarin tarih boyunca bize bir yararli dokunmadi üstüne arap levhasi bizim levhanin altina dalip baski olusturuyor bu sayede deprem oluyor,nefret
"Bu Milleti Asimile etme gayretine giren Beyaz Türkler ( Yahudi , Ermeni ) Dönmelerini unutmayın
Adalet bunları göremiyor https://t.co/q9Z2LY7IgD",nefret
Arap kabileleri sadece ARAP ISLAMINI PARAVAN olarak kullaniyorlar. Gerisi yalan dolan talan.... LINK,nefret
#marmaralihocasininyaninda terörist kiçi yalayan 1300 imza  toplayip çukur eylemlerine destek veren vatansiz bayraksiz milliyetsiz dönme Yahudi ermeni Rum asala tasnakçi itlerin yaninda olamaz,nefret
YAHUDİ SAPIKLIĞI -2- - Dursen Özalemdar https://t.co/M3taCbemIi @dengegazetesi aracılığıyla,nefret
"Budur.
Çevrenizdeki TÜRK olmayan, müslüman geçinen, çoğu rus (laz, çerkez, gürcü, ermeni), rum, yahudi, arap,... asıllı hain, hırsız, cani, sinsi, dinbaz siyasileri, bürokratları, iş ve din adamlarını tanıyın ve savaş, iç savaş durumunda, ilk hedefiniz onlar olsun!
Yoksa, yokoluş https://t.co/MiK2uhGSUl",nefret
"Bir Ülke'nin tüm ticari organlari ve Egitim yapisi 100 yildan fazla
Mason, Ermeni ve Rum kesimine teslim edilmis ise,
Küreselcilerin maskarasi olmasina'da  sasirmayacaksin
Millet olarak Tek kurtulus reçetesi
Içimizdeki hainlerin temizlenmesidir.",nefret
"Kiliçdaroglu'ndan AKP'ye 5
Düsman diler hep zevale ermeni
Masa diye kullandigi Ermeni! 
Her an ister senin kayip vermeni
Simdi onlar verecektir insallah!

Disarida bazi itler ürüyor
Sorun olmaz millet zaten görüyor
Kim ki bizi jurnal edip duruyor
O da hapse girecektir insallah!",nefret
"Türklerin can düsmani Yahudi melezi dedeleri Osmanli gibi, Türkleri yine; varini yogunu hortumlayip, fakirlikle, hastalikla, çocuklarini egittirmeyerek, teröristle, savasla, tecavüzle, cinayetle, sistemli, planli, günbegün yok ediyorlar. LINK",nefret
Önce vatanına sahip cik suriyeli pic #MuhammedNurTutuklansın,nefret
Ret niye geldi basimiza iki uç sapiklik acil saçik sapiklik edepsizlik bir de yobazlik Ingiliz Yahudi tuzaklari çarsafli sakali dergâhlara sapik zikirler tecavuzler daha bosun iki ucu boklu degmemek geldi börek yap,nefret
Bu yahudi sifatlilari biz adam saniyorduk LINK,nefret
Al at bku kir at bku Ikiside bir at bku ayni kan Ermeni dölleri LINK,nefret
Ermeni döllerini bozguna uğratan vatanperver Türk milliyetçisi Emerson kardeşimize her fav bir helal olsun https://t.co/ufbUmZHBnj,nefret
"O papaya
hiristiyan katillerin yaptiklari katliam ve tecavüzleri 
iyi göstersinler, 
belki utanir... LINK",nefret
Paranoyak ateist sen Türk bile degil ismini Türk yapmis ya Ermeni ya rumsun yada denize dökülmeyen yunansin LINK,nefret
"Dogru söylüyor??. Bunlar kürt degil,tasnak sutyun-hoybun ermeni terör örgütünün aparatlari???????? LINK",nefret
eğitim öğretim sistemimiz gözden geçirilmeli ateist bir kuşak yetiştiren bu sistem acilen milli ve manevi değerlerimizi öğreten bir eğitim ve öğretim kadrosu ile pekiştirmelidir.,nefret
"Sırrımız farklılığımzda diyen yahudi artığı. Sizin her tarafınız aydın olsa ne olur? Bu ülkeye ait olmadığınız halde bu ülkenin sahibiymiş gibi rol kesmeyi bırakın artık. Artık atatürt ve itönü zamanında değilsiniz. Foyanız ortada artık ❗️❗️❗️❗️❗️❗️
https://t.co/BFBP7HkTei",nefret
"Aykut Kocaman Türkiyenin yetistirdigi en kisilikli hocalarindandir. Ali koçla uyusmamalari bende süpriz degil çünkü Aykut yerli ve milli Tenekeci Ali yahudi dinleri bile yeter 
#imparatorfatihterim",nefret
Dün Istanbul Üniversitesi önünde Suriyeli teröristlerin de katildigi TC karsiti seriatçi gruplari husu içinde seyrerken Bogazici Üniversitesi önünde yazdigi destanin(!) daha beterini polis ne yazik ki bugünde Kadiköy'de ögrencilere ve gazetecilere karsi yazmaya devam ediyor!,nefret
"Bu Sene Çok Eğlenecez Sizinle 🤣 @GalatasaraySK @ultrAslan 
FRANSIZ da Olursun YUNAN da
Senin Sorunun TOHUMUNDA...🤫

#GSLisesindeBirFenerliVar 

Yeni Görevinde Başarılar @Fenerbahce 'li Büyük Müdür Vahdettin Engin... https://t.co/k4qsyAsESj",nefret
"İnsan evladı iki ayak üstüne kalktığı zamanlarda arap yarımadası anadoluyo vurunca boğazlar oluşmuş...
Nasıl kırıldığını düşünün artık...
2 milyon yıl...
Her bok bu araplar yüzünden başımıza geliyo zaten...",nefret
"Bu ermeni dölü @NataliAVAZYAN az o..osbu değil

Hayırlı Cumalar
#Susamam https://t.co/ghI2G8kMBF",nefret
"Dinim Islamin Kiblesi Kâbe nin Degil Resmini Adini Bile O pis Agziniza Almayin Yahudi Bozmalari... #bogaziciuniversity 
#KabeKutsalimizdir",nefret
Aldigin her haram puan zehir zikkim olsun. Insallah layikini bulur katarlilara satilirsin Suriyeli sucuklular #AglamaArtikGalatasaray,nefret
"İşte bu!!  Bizim kürt Annemiz Kardeşimiz, canımız, ciğerimiz. Biz  bu annelerle kürt oluyoruz. Türk oluyoruz.Kürtler ne kadar Türk'se, Türklerde o kadar kürttür. (Aramıza sızdırılmış ermeni kürtleri de düşmanımız) https://t.co/I9kotUrk6l",nefret
"TÜRK olmayan ve TÜRKLERI yönetip, soyan, çogu rus asilli (laz, çerkez, gürcü, ermeni) yahudi, hristiyan hain hirsizlar utanmazlarki! LINK",nefret
"devlet,asker polis,ŞEHİT düşmanı pkk,ermeni sevici aşağılık insan sana az bile verildi",nefret
"Arap sevmemek irkçiliksa, irkçiyim. Böyle pis bir millet görmedim.",nefret
"Benim üllkemde,  benim maasimdan kesilen vergilerle alinan belediye otobüse bile benden önce binyorsuniz görgüsüz ve medeniyetsiz Suriyeli ve Iralkli Araplar. Valla nefret ediyorum sizden ve sizi basimiza çikaranlardan",nefret
"şerrefsiz,Suriyeli kılığına girip milleti kışkırtıyor yetmiyor türk kılığına girip Suriyelileri istemiyoruz diyor.yunan tohumunun kalıntısı utanmaz arlanmaz https://t.co/UPeFbZ3y6k",nefret
"O sirada Imamoglu  Kürdistan Teali Cemiyetinde daha beter 40bin insanimizi öldürmüs HDP/PKKlilarla fingirdesiyordu.

O sirada CHP Istanbul Il baskani Tasnak Ermeni teröristlerinin tezlerini savunuyordu. LINK",nefret
fenerli olsam şu açıklamaları gördükten sonra zerre kanım ısınmazdı irfana ama adamda yahudi kini var sanki biz sabun yaptık dedelerini aq koçu https://t.co/pMdtkMaHCV,nefret
Vatan bölünmez bir bütündür parçalanmaz alsanız alsanız başını alırsınız Ermeni piçleri. https://t.co/3U9to9f4bd,nefret
"Rus (laz, çerkez, gürcü, ermeni), rum, yahudi, arap,... dölleri DEFOLUN! LINK",nefret
Suriyeli piç Beyazit  meydaninda anirabiliyor ama Bogaziçili  genç  Kadiköy 'e giremiyor....onun bunun evlâtlari  deyincede küfür  ediyor  aaaa diye söyleniyorsunuz,nefret
"Bu Karaköyü bak. Yahudi provokatör.. boyutu bakiniz, Bogaziçideki isgal girisimi uluslararasi bir boyutu sahip. 
#UyanTurkiyeDüsmanIçimizde LINK",nefret
yunan'ı izmir'den tam kovamamışlar ya. dedem 18 yaşında selanik'ten gelmiş. yüzmeyi de bilmiyor zaten. üzgünüm ama mission failed!,nefret
"Burnuma çok pis kokular geliyor..

Bu manzara hayra alamet değil...
Bu kışkırtmalar bu algı operasyonlaro boşa değil.

Suriyeli p*çlerin eylemi de boşa değildi..

Zaten sonları geldi
Bırakın kendi pisliklerinde boğulsunlar..

Çocuklarınızı sokaktan alın...!!! https://t.co/L0y6eX4KKL",nefret
"En çok da çocuk ve çocukluk vardir. 
5 Eylül, Susurluk'un Yunan isgalinden kurtulusu. Bayram gününden fiyakali kutlanirdi ben çocukken, üstelik zorunlu olmayan ve coskuyla katildigimiz bir gündü!..",nefret
"Hukuk devleti dediğin Türk milletini ve dinini devletin kurumlarına sokmama fakirleştirme bölme adkeri polisi mayına sürme, banka hortuumlama rejimiydi solteker. Türk milletinin adaletini beğenöiyen Ermeniler ermenistana Rumlar Yonanistana! https://t.co/nBImRrLR55",nefret
"Ermeni'nin derdi yenilmek değil; O'nun yaptığı hayvanca zulmü,Türk  O'na yapmadı ve canını yakan da bu eziklik duygusu ..",nefret
"Mason, yahudi, dinsiz, vatan haini ve onların beslemesi çapulculara karşı#DevletiminYanındayım",nefret
"Vatanını, ailesini satıp gelen Suriyeli’nin #BogaziciÜniversitesi sözleri ibretlik! 

Daha önce de söyledim, yanlış anlayan oldu. Sığınmacı gibi ülkemize doluşan bu tiplerin dini, milleti yoktur, satılıktır! 

Bunlar, muhtaç olup sığınan masumlar  değil, #IŞİD kazıntıları! https://t.co/MujR1J2RG6 https://t.co/NGoriIP5ts",nefret
yahudi yillarca türk milletine sabunu haci sakir diye yutturdu... simdi ise ekrem'i imamin çocugu diye!,nefret
"beslemelerini öne koymus ve deger vermistir.
6.fioyu kabe yapip namaz kilmis amk. ermeni,rum piçlerlerden olusan takima ne söylenir.
siyasal islam.
amk köleleri.
soyu ermeni rum.ktiptolari",nefret
"Budur.
TÜRKIYE'YI ve DÜNYAYI yönetip, soyan yahudi hirsiz caniler, dünyanin yönetimini kaybetmemek için her pustlugu sergiliyorlar.
Ilaç sektöründen silaha, igneden iplige, filmden uyusturucuya, bütün sektörler yahudilerin kontrolü altindadir. 
Uydurup, inanmadiklari din bile! LINK",nefret
Türker.kahraman@USER ben satmam ben satici degilim ben sikerim ama sadece anani,nefret
Bunlari yapan gavur tohumudur. Yunanin arkada biraktigi pislikleridir. LINK,nefret
berkay_coskunerofficial serefsiz pislik namus yoksunu @USER Türkiyenin yüz karasi nalet olsun sana senin gibi kalbi bes para etmez adamlari bu ülkede basimiza çikariyoruz @USER hakki senin kafana sikmak insanin namusuna dil uzatilmaz bir de tanimiyorum deyip siyirmissin dogru karsindaki de siradan halktan bir kadin etek giy dolas,nefret
Bu yahudi benim vergimle mecliste yiyip içip yatiyor zehir zikkim olsun yemek nasip olmasin kör kursunlara gelsin..... LINK,nefret
"Ermeni isgalciler 29 yil önce Hocali'da yeryüzünün en vahsi katliamlarindan birini gerçeklestirdiler.

Azerbaycanli kardesimizden 613 kisi sehit oldu. Bu mazlumlari asla unutmayacagiz.

 Allah rahmet eylesin. 
  #HocaliKatliami",nefret
"#Pejmürde Hayat

Suriyeli görmüs CHP'li gibi bakma gözlerime
Kriz beklentisiyle $ alip da Pejmürde olmus bir haldeyim
Pismanim Hdp oylariyla seçilen Ip misali
Söz veriyorum, Ekrem'in kollariyla kucaklayacagim seni

             Âsik Mahsun Korhânî",nefret
#deprem istambul tamamiyla onarimdan geçirilmeli iyilesmeli tas beton yiginindan kurtulup yeniden insa idilmeli arap istilasindan kurtulmali,nefret
Seni doguran yahudi kancigi sende müslümanlik ne ararmis babanda yahudi yahudi memleketinde gömüleceksin vatan haini alman köpeyi amerika iti israil piçi uzaklarda havlama sende zerre kadar cesaret varsa Türkiyeye gel havla  boynuna nasil tasma takilacagi görürsün it köpeyi LINK,nefret
biz müslümansak inandığımız bir kutsal kitap varsa o kitapta kanunlar varsa biz neden hristiyan şeriatı olan demokrasi ile yönetiliyoruz? #deprem,nefret
"Dün din, hocaefendilerinin günüydü! Bugün artik Laiklik ve bilim insanlarinin günü! Biz hâlâ bu arap cellatlariyla dünde kaldik! Bati bilim insanlarina sirtimizi döndük!Ama onlarsiz yapamiyoruz!Gün gelip darbe yapiyorlar! Cahal birakanlarda onlar!Sömürmek için insan hersey yapar! LINK",nefret
Seni vatan hayini kani bozuk ermeni grubu yine toplanmis senin için #SevgiliSelahattinDemirtas,nefret
yaratıcı zihniyet bem dışarı nargile düşündüm sonra beni suri arap sanıp linç ederler diye vazgeçtim,nefret
#suriyeli istemiyorum ülkemde diyorum ya iste bunlar gibi #suriyeliistemiyorum LINK,nefret
"Meral Akşener
《paranûdî》 mi.?

Pakranûdî;
Aslı
ermeni yahudi olup
Türk ve kürt
Görünümlü
Bilinçli
Gizli millet düşmanı

Ülkemizi
90 yıldır
Geri bırakan
İlerlemek
isteyenlerin
önünü kesenler
Milleti
Aldatanlar kimdi?

Milleti
Ayrıştıran
Müslümanlara
Fitne sokan
Pakranûdî'ler mi? https://t.co/nMHZndlAgJ",nefret
"KÜRD kadını böyle yürekli işte
Ben yılardır hep derim yüzde 10 KÜRD ler hdp ye oy verir  kürdüm hdp liyim diyen inananlar ermeni soyludur  
Ben de bir KÜRD olarak sonuna kadar bu annelerimizi destekliyorum
Annelerimiz  yanlız değildir https://t.co/66Zwmax1N3",nefret
Muslumanlarin Incil ve Tevrat’i inkar ederek Hristiyan ve Yahudi dinine mensup insanlarin dini kutsallarini alenen asagiladiklarini biliyor muydunuz? Bilmiyordunuz muhtemelen. Onemli de degil zaten. Peki BU ogrencileri neden gozaltinda #BoğaziciAblukada,nefret
azerbaycanliyi öldürdüler sürdüler yurdunu yakip yiktilar. karabag'i alip ermeniye verdiler. ama simdi devran degisti daha güçlüyüz. askerimiz çok istekli. ermeni de biliyor ki o topraklarimiza dönecegiz. zaman kazanmaya çalisiyor. siginmaya gölge ariyor. kaybedecegini anliyor,nefret
"Yörük Ali'nin, Demirci'nin, Çete Ayşe'nin Aydın'ın dağlarına ovalarına yazdığı bir destandır 7 Eylül. 
Yunan mezaliminden kurtuluşun simgesidir 7 Eylül.
Mustafa Kemal Atatürk ve Aydın'ın Efelerine selam olsun.
Ne Mutlu Türküm Diyene !#7EylülAydınınKurtuluşu",nefret
"Türkiye'nin asil sahip çikmasi gereken insanlar soydasimiz olan, kardesimiz olan Türkmenlerdir, kapilari açmadigimizda devletimize küfürler eden nankör Arap pislikleri degil! LINK",nefret
"Kokain beyinli domuz usagi sen kimsin alman yahudi melezi eminim baban bile seni sevmezdi
Sen
Cumhurbaskanimiz Recep Tayyip Erdogan'in ayakkabisinin bagcigi bile olamazsin katir LINK",nefret
pkk ateist bir örgüttür ve kürt halkinin dostu degildir lgbti'ye degil annelere destek,nefret
işinize gelince çok güzel susarsınız chp'li solcu kemalist pkk sevici yahudi artıkları!,nefret
Arada kalmis Ezik Arap karekteri bu modeller böyle LINK,nefret
"kemalist_kevser@USER ayette diyor ki mümin kadinlar incinmemeniz için taki yerlerinizi örtün.. örtülerinizi omuzlariniza dökünüz.. ayet bu.. son yillarda ise sikma bas rahibe modeli kat kat kafa sarilip bazen hörgüçlü ve hep boneli islama ters.. Hristiyan rahibe ve Yahudi örtüsü türban.. bizim basörtümüz yazma yemeni esarp.. hangi ayette kara çarsaflara peçelere bürünün var .. yok.. rahibe modeli sikma bas boneli yok...omuzlariniza dökünüz ayeti var.. ayete degil rahibeye uyuyorsunuz.. hangi ayette var bir tek saç kili gözükürse cehennemde yanilacak diye?.. asla yok.. ilk ayet oku oku oku yani oku ilerle...simdi hukukun üstünlügünü Lâik T.C var.. sapiklara en agir ceza.. Atatürk çü Lâik kadinlar ne çok kapali ne çok açiktir.. çünkü cinsel kimligiyle degil kisiligiyle fikirleriyle edebiyle görgüsüyle vardir.. maun süresi derki, vay o namaz kilanlarin haline, yetimin hakkini çalip gösteris ibadeti yapanlara cimrilik yapanlara vay.. yüce Allah sadece iki günahi affetmiyor.. sirk kosmak ve kul hakki yetim hakkini.. eger yüce Allah kahramanlik abidesi Gazi Mustafa Kemal Atatürk'ü bu ülkeye vermeseydi, kadin cariye kuma muta köle idi.. seçme seçilme miras tek esli serefli namuslu erdemli onurlu medeni kanun bile yoktu.. tesekkürler Atamiz tüm kahramanlar ebediyen izindeyiz!..",nefret
"7 Eylül Aydinimizin yunan isgalinden kurtulusu kutlu olsun

????????",nefret
Bu tagı açan fetö piçlerine sorsan gusül abdesti almasını bilmezler şeriat isterler gayeleri de şeriat değil rum Ermeni ve Yahudi kırıntıları bunlar #KemalizmEsaretineSon,nefret
"Kendi içindeki ve sınırlarındaki terörü bertaraf etmeye,
Suriye ve Irak’taki Türkmenleri zulümden korumaya çalışırken,
Karabağ’ın Ermeni işgalinden kurtarılması için destek verirken, türlü kumpaslarla Hükümeti engellemeye ve uluslarası hukuk önünde suçlu duruma düşürmeye çalışan",nefret
Pubgde beni vuran suriyeli siktirgit kendi ülkende ayni performansi göster lan birinciligi kaybettimmm çok sinirliyim,nefret
Otobüste girerken kulagimda kulaklik oldugunu farkettim..evet müzik dinlemek için takmistim ama müzik çalmiyordu ülkemde suriyeli istemiyorum,nefret
"Bu cografya da 
Yahudi ler 2 isimli
Hiristiyan lar 2 isimli 
 Müslümanlari kandirmak için olsa gerek!!!
bi adi Mehmet digeri Simon",nefret
"nadircenkkoluk Bunu dinleyen izleyen insan yerine koyanin aklina sicagim , Türkiye Cumhuriyetinde su hokkabaza para kazandiriyorsunuz ya çok yazik çok ! @USER.sayfaofficial",nefret
6 yıldır PKK nın tuttuğu rehinleri bilen varmı anlatan varmıydı yok yandaş medya vur çatlasın patlasın misali aya çıkıyoruz. Yezid’in hep yaptığı yahudi taktiği mağduru oynamak gördünüzmü şehitlerimiz var ayakları konuşma yüzü kalmadı valilere söyletiyor. Bunları bilerek yapıyor.,nefret
"Ermenileri bir millet olarak yeryüzünden silmedigim için gelecekte ya beni alkislayacaklar, ya da lanetleyecekler.'' demis Emir Timur Lanetliyorum seni keske bir tane ermeni birakmasaydin
#emirtimur #büyükhükümdar #katilermeniler #katilermenistan",nefret
reklamlarda suriyeli ve türk çocuklarin birlikte okumasi için ab'nin 400 okul projesi ballandirilarak anlatiliyor allah'in askina koyun gibi seyretmeyin ab ingiliz alman ve suriyeli çocuklariyla birlikte okutacak okullari kendi ülkelerinde yapsin,nefret
Salah kaç bin tane Liverpool taraftarini Müslüman yapti bu amina kodumun çocugu bizi dinden çikardi siktir git lan bu takimdan,nefret
"Ümmet için,millet için, birlik için, suriyeli apaçi kardeslerimiz için #IBByeBoykot LINK",nefret
"II
kadar kafalari çalismiyor mu!
Mes'ele gayet açik!
Haham diyor:""Büyük Israili kurmak için kürdleri türklerle çarpistiracagiz.""
Elliden önce:
Halis ermeni olan Inöni:""Kürd diye birsey yok;hepimiz türküz!"" diye kürdü ASIMILE etmeye çali
san Inönünün kizkardesinin torunuolanSezai",nefret
03.32 annem odama gelip sen niye 12 imamlarda alkol aliyorsun diye darliyor. Al sana alevi terörü,nefret
"Akhisar İlçemiz,22 Haziran 1920'den 6 Eylül 1922'ye kadar yunan işgalinde kalmıştır.Kazanılan zaferin ardından Teğmen Selim Örsel tarafından Akhisar Hükümet binasına Türk bayrağı çekilir ve 6 Eylül 1922 günü Akhisar kurtarılır.Aziz şehitlerimizi rahmetle anıyoruz
#Manisa #Akhisar https://t.co/F32BgqhlJ7",nefret
